"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-0.701192000840852,2.76072830125397,-6.53795715016873,1.0271785259733e-09,2.08250174355827e-05,11.8027121669789,"CRHBP"
-0.849440106173085,1.20390450584903,-6.22754773076658,4.97540874527875e-09,5.04357184508907e-05,10.1757667736312,"PDPK2P"
-0.715830547719216,4.05028959527016,-6.00146509986336,1.53019294828548e-08,7.75578295838494e-05,9.28499887254844,"SST"
0.798148823069411,-1.89383622255242,6.05360110134503,1.18330307638466e-08,7.75578295838494e-05,8.4586285894647,"RUFY4"
0.63927702753998,1.79381022560407,5.80050532362943,4.07449078438438e-08,0.000165212452325218,8.30572395906087,"BCO1"
0.408132729533334,3.31562532991684,5.64191233923021,8.70769658969733e-08,0.000251948254942562,7.64359515597893,"ADCY4"
-0.781446352822367,0.772842799686446,-5.65773421654494,8.07672392996554e-08,0.000251948254942562,7.5915472917906,"NXPH2"
0.483150495465766,3.77941647740001,5.61397234965709,9.9417285170193e-08,0.000251948254942562,7.51796928825627,"BTNL9"
0.458242067040787,2.9705926273546,5.45985638874987,2.05079018270785e-07,0.000461974668491322,6.83910949622909,"PAPSS2"
-0.537743340171683,3.78038692905724,-5.3583184654877,3.28273418622805e-07,0.000600375844504929,6.39448924688527,"LGI2"
-0.471700057690332,4.55688086616202,-5.33382942481058,3.67421906812624e-07,0.000600375844504929,6.28127111124787,"LHX6"
0.625851637017644,-0.653605506133757,5.36863253243077,3.13031064214032e-07,0.000600375844504929,6.12528908716976,"ATP6V1B1"
-0.640112400011303,3.17141089025546,-5.29426280185351,4.40484660349415e-07,0.000600375844504929,6.12272977089357,"ITGAX"
0.520730179502743,1.1908029832737,5.30503971834487,4.19288097015931e-07,0.000600375844504929,6.1202045958703,"WBP2NL"
-0.628173722180901,1.76901707480745,-5.29242781312643,4.44196392797373e-07,0.000600375844504929,6.10090856905483,"CRH"
-0.522478804844727,0.299013284934991,-5.09196472584774,1.09892777042468e-06,0.00131056833044647,5.18792998608174,"STYXL2"
-0.658196107067855,3.63632801001614,-5.04390505528442,1.36103264507588e-06,0.00138738661030257,5.06010231157229,"DUSP4"
-0.46303968013977,4.11326886489504,-5.03608045412839,1.40909681478824e-06,0.00138738661030257,5.02014265058294,"NXPH1"
-0.43944379347574,0.787414952906582,-5.03164540835546,1.43706810774163e-06,0.00138738661030257,4.98778964371267,"TRBC2"
0.705113225495577,-0.300141335222688,5.04706977976228,1.34204855259462e-06,0.00138738661030257,4.91531173471096,"IHO1"
-0.549489703747875,-1.92783998882216,-5.14691129779476,8.59173021598557e-07,0.00108867961499307,4.90195498941164,"RNU6-415P"
0.428558997591266,2.27975678299267,4.99605962582689,1.68189788232831e-06,0.00143407098626179,4.87846657416304,"FUT2"
-0.555931980319058,0.509870202067355,-5.01081032444977,1.57585638745423e-06,0.00143407098626179,4.87339232104912,"PNOC"
-0.595820309589887,7.06516465428167,-4.982172708935,1.78804280992616e-06,0.00143407098626179,4.81394349138676,"GAD1"
0.714970843359671,4.72093795797949,4.97795928167083,1.82151482152512e-06,0.00143407098626179,4.77443452651312,"HIF3A"
-0.222956873773857,4.26166240213946,-4.9757761146235,1.83909665792673e-06,0.00143407098626179,4.76735920696883,"GSDME"
-0.40665611915219,2.5498041334361,-4.93487100504635,2.20066755260627e-06,0.00158462105684696,4.62793301102342,"AGA"
-0.285787969472947,1.67237003103585,-4.91284990970577,2.42296797683022e-06,0.00158462105684696,4.5364628812828,"CENPN"
0.430405769956477,1.60811206350951,4.91290559249636,2.42237930088222e-06,0.00158462105684696,4.53539091850578,"NTN5"
0.409746419582178,0.672509539861954,4.881168283442,2.78140623228626e-06,0.00170879484707187,4.36950853048467,"DYNLT2B"
-0.343776627762918,5.11480948257548,-4.87074744468576,2.9101665505665e-06,0.00173531519547603,4.33450210019741,"TMEM183A"
-0.372266947723035,6.28086828980644,-4.85303976263323,3.14233014796934e-06,0.00177575969695408,4.2752736403992,"LARP6"
-0.686796997716543,2.05658499755323,-4.84497625362257,3.25390598735436e-06,0.00177575969695408,4.26895197289357,"PLD4"
0.920051184177082,-1.26559112423169,4.9189272037471,2.35953122255572e-06,0.00158462105684696,4.24611657511241,"LOC107984827"
-0.891290672676311,0.652798360662142,-4.84782568177985,3.21404633489667e-06,0.00177575969695408,4.23800720580167,"ACY3"
0.457640598226399,0.019963698661378,4.83974428228077,3.32834509639218e-06,0.00177575969695408,4.15956505471018,"ANKDD1B"
-0.43123799265387,5.72890973816927,-4.81924478870965,3.63622771500486e-06,0.00189027899215407,4.13073192632482,"ETV5"
-0.23855607421582,7.44700999569924,-4.77947572273749,4.31408376626435e-06,0.00208246986374389,3.99882796829944,"GNL1"
-0.33067685279512,5.23360810304518,-4.78578323708068,4.19895273630754e-06,0.00207633092136339,3.989962613903,"GBA1"
0.489606721673222,-0.0235131085437682,4.78904664971522,4.14055918726312e-06,0.00207633092136339,3.9568928524991,"TTLL6"
-0.503104765372813,5.30823696430465,-4.7550242297973,4.78997436406903e-06,0.00225841721528222,3.87232975420546,"CCDC184"
-0.444159371286514,2.38442542928008,-4.74213956461246,5.06079535199893e-06,0.00233187647650969,3.85890955721261,"MYADML2"
-1.12916218241927,-2.47448265259095,-4.91366737332801,2.41433970720749e-06,0.00158462105684696,3.85083355605995,"CD69"
-0.702402359117033,3.05031386289304,-4.72834248766606,5.36721120867509e-06,0.00241810755654842,3.7908211982227,"HLA-DPA1"
0.316727370683984,2.81715254399396,4.71770639589187,5.61560078627576e-06,0.00243609686940205,3.75352817348677,"HYAL1"
-0.240420583056264,6.40863013560343,-4.70401981086469,5.9516310723407e-06,0.00246251772164562,3.68085876911247,"SNX17"
-0.684480908895064,-0.170452663583628,-4.70503731131249,5.92599476815294e-06,0.00246251772164562,3.62812462964812,"CLEC7A"
-0.628147989812421,3.89525829681876,-4.66734689542384,6.95067782583732e-06,0.00281836084482052,3.54346637077377,"TAC1"
0.407441434221275,1.53480543857047,4.65714417580163,7.25627981621152e-06,0.0028679801989321,3.53135280733078,"GARIN1A"
0.78510858800061,-3.13816812539984,4.88248634517508,2.76551911484992e-06,0.00170879484707187,3.46672164493973,"RNU6-195P"
-0.278637951900917,4.26824955992105,-4.65070713618293,7.45572552007327e-06,0.0028679801989321,3.45768092774994,"LASP1NB"
0.514456947429166,0.636685361886244,4.63512177177787,7.96080572107132e-06,0.00294577633628908,3.42267109515635,"RNA5SP283"
1.0192931378106,-1.99972969182884,4.71637534329883,5.64745747567802e-06,0.00243609686940205,3.3910477107442,"PADI4"
-0.303588978563814,5.04653774230371,-4.63420858874083,7.9914027076995e-06,0.00294577633628908,3.38672328010119,"METTL13"
-0.310563839277567,4.75841218365078,-4.62966163831011,8.14545095278375e-06,0.00294894415387032,3.37124879978673,"NTN4"
0.304992588292663,1.08024943402188,4.61672814951886,8.5994752554097e-06,0.00300596140220994,3.36937925954218,"STAP2"
0.505983993719128,-0.812326199400698,4.64938210682825,7.49743269919114e-06,0.0028679801989321,3.34181746491066,"RPL13AP12"
0.385473862290314,1.78712719028501,4.59372891306416,9.46790955733278e-06,0.00319061984146701,3.28885979749908,"ATP6V0D1-DT"
-0.784441591794022,2.14307382153,-4.58641298979524,9.76147930755692e-06,0.00319061984146701,3.25742065576781,"P2RY12"
-0.395989231332133,3.65201038527015,-4.58168972139162,9.95565872662005e-06,0.00319061984146701,3.19907062708102,"UBASH3B"
-0.234755353667337,4.07824757472434,-4.57906073771781,1.00653489639087e-05,0.00319061984146701,3.17891736673313,"MICOS10"
0.374789483012791,2.83082689347883,4.5571386360777,1.1026558062534e-05,0.00336672110872048,3.1276230598184,"CEACAM19"
-0.543865772923664,1.63553197657703,-4.55103678688739,1.13094849240401e-05,0.00336672110872048,3.12693479935825,"PTGS1"
0.489652114995928,-0.510712606702671,4.57890228875864,1.00719971319862e-05,0.00319061984146701,3.12483335415957,"LOC105370887"
-0.37733222426425,5.21045432664003,-4.54302309650854,1.16917127214976e-05,0.00338625405308059,3.03263579358543,"BCAT1"
0.430398624627928,1.26796967551983,4.52355438855729,1.26729210164144e-05,0.00353544738566857,3.02167125499857,"ABCC6"
0.52128474079043,-0.491873798584781,4.54826517850413,1.14402979543685e-05,0.00336672110872048,3.01673533661303,"ACOT6"
-0.252665386150812,7.05691231425129,-4.52826284610068,1.24285837052255e-05,0.00353544738566857,3.0095894217579,"SARS1"
0.307786094797884,2.48583072084823,4.51917441272372,1.29043655193585e-05,0.00353544738566857,2.99243274308724,"ERCC6L2-AS1"
0.216782116394414,3.33826294013506,4.5205673460627,1.28303224615535e-05,0.00353544738566857,2.97071767487562,"ZNF785"
-0.620855396555935,3.48681275892401,-4.51079009931885,1.33588222154325e-05,0.00353616456952764,2.93223824231995,"NPY"
-0.274741773561208,4.8545063426749,-4.51560475586062,1.30960003128855e-05,0.00353616456952764,2.92491541949356,"NUP93"
0.488704042857205,0.792873002081182,4.49716190203881,1.41306121619492e-05,0.00353616456952764,2.9137678683695,"HCG27"
0.568418284633108,1.48861875265302,4.49229255771584,1.4416653960155e-05,0.00353616456952764,2.90591946036745,"SYCP3"
-0.320416735183633,2.98494137522633,-4.49982483971816,1.39765036782291e-05,0.00353616456952764,2.90454552627793,"DLX1"
-0.253363206964568,6.75994369858073,-4.49988645363151,1.39729572249839e-05,0.00353616456952764,2.8942105942014,"COPS7A"
-0.222135429056043,4.75908460709703,-4.50551450161613,1.36526427860621e-05,0.00353616456952764,2.8857955751463,"MUL1"
0.51494812941313,-1.50878385900673,4.54788804052262,1.14582103433813e-05,0.00336672110872048,2.86473008607202,"MAP1LC3B2"
-0.385693826063485,2.00217027829411,-4.4819824773334,1.50408311653445e-05,0.00357402126605226,2.86231685819766,"LBH"
-0.244436225239248,6.68564214205843,-4.49128134975965,1.44767514684223e-05,0.00353616456952764,2.85940607708223,"STARD7"
0.459971224771658,-0.631101804126768,4.50579989231144,1.36365900480929e-05,0.00353616456952764,2.84806222585381,"TLCD2"
-0.672395298215333,5.50145367077181,-4.4875937609987,1.46979619832636e-05,0.00354745811010342,2.83850985410693,"PCSK1"
-0.60663855146041,0.431245018955787,-4.47182136209204,1.56814191630935e-05,0.00357402126605226,2.80735056141562,"MPEG1"
-0.774439272789239,5.90416179919943,-4.47778778567801,1.53021615930003e-05,0.00357402126605226,2.79481506472435,"SLC32A1"
0.462057949630573,0.994709330496894,4.46250174480503,1.62920013754109e-05,0.00357402126605226,2.79092200412067,"PCHILR"
